step,split,ce,cert,top1,top5,cell_err_m,n,sec
3984,train,2.6636,0.2524,0.2579,0.6604,6.84,159,2.0
3985,train,3.5703,0.2348,0.0000,0.0000,33.50,159,2.2
3986,train,2.9354,0.2750,0.1299,0.4545,13.72,154,1.6
3987,train,3.7664,0.2436,0.0191,0.2548,15.68,157,0.8
3988,train,4.7913,0.2566,0.0000,0.0000,23.38,156,2.0
3989,train,3.6643,0.3044,0.0000,0.0000,15.32,159,0.8
3990,train,4.3189,0.3065,0.0062,0.0435,12.28,161,1.3
3991,train,3.7035,0.2564,0.0000,0.0191,21.38,157,1.6
3992,train,6.0111,0.2831,0.0000,0.0000,31.29,160,2.0
3993,train,3.2483,0.2425,0.1266,0.3924,11.60,158,0.8
3994,train,2.7832,0.2496,0.1338,0.5924,5.95,157,0.7
3995,train,5.9749,0.2644,0.0000,0.0000,17.30,152,0.6
3996,train,6.6560,0.2458,0.0000,0.0000,25.38,162,1.7
3997,train,3.5799,0.2717,0.0062,0.1056,9.68,161,0.8
3998,train,4.0392,0.2452,0.0000,0.0000,37.92,161,1.8
3999,train,3.2407,0.3113,0.0000,0.1203,27.06,158,1.9
4000,train,2.9266,0.2419,0.2405,0.6392,4.57,158,1.8
4000,val,4.0038,,0.0325,0.1491,17.47,6984,37.2
4001,train,4.8341,0.3071,0.0000,0.0000,31.31,149,0.7
4002,train,3.2084,0.2433,0.0000,0.1203,22.50,158,0.8
4003,train,3.1489,0.2568,0.1218,0.3013,21.02,156,0.8
4004,train,3.2410,0.2648,0.1081,0.4324,16.72,148,0.8
4005,train,2.8154,0.2609,0.1392,0.8544,5.55,158,0.8
4006,train,4.5084,0.2825,0.0000,0.0312,31.27,160,1.3
4007,train,4.6854,0.3305,0.0000,0.0067,23.60,150,0.7
4008,train,3.2024,0.2187,0.0432,0.2346,24.37,162,1.9
4009,train,3.5732,0.2502,0.0311,0.1366,14.82,161,0.8
4010,train,3.7366,0.3160,0.0345,0.3862,7.84,145,1.6
4011,train,3.4810,0.2677,0.0063,0.1250,13.45,160,1.9
4012,train,4.0316,0.2931,0.0123,0.1043,15.81,163,1.4
4013,train,4.1369,0.2376,0.0621,0.1553,21.83,161,2.1
4014,train,3.3315,0.2467,0.1090,0.4487,5.10,156,0.8
4015,train,2.9415,0.2521,0.1951,0.7195,4.74,164,0.6
4016,train,3.9956,0.2880,0.0063,0.0570,21.82,158,1.2
4017,train,4.5298,0.2449,0.0370,0.1790,17.98,162,1.4
4018,train,3.3583,0.3175,0.0345,0.4000,8.54,145,2.1
4019,train,2.9937,0.2253,0.1220,0.4634,18.25,164,2.1
4020,train,3.4633,0.2702,0.0260,0.1818,16.68,154,1.3
4021,train,4.0912,0.2734,0.0000,0.0000,32.91,157,1.7
4022,train,3.1952,0.2279,0.0870,0.5280,6.98,161,2.0
4023,train,3.3085,0.2908,0.0974,0.4026,14.64,154,0.6
4024,train,4.5667,0.3072,0.0000,0.0000,28.93,160,1.7
4025,train,4.1178,0.2166,0.0000,0.0443,14.81,158,0.6
4026,train,4.4712,0.2032,0.0000,0.0063,12.54,158,2.0
4027,train,3.6756,0.2256,0.0000,0.1132,9.64,159,1.7
4028,train,2.5794,0.1983,0.2642,0.7862,3.98,159,1.6
4029,train,3.3157,0.2444,0.0617,0.2284,13.39,162,2.2
4030,train,3.8217,0.2383,0.0000,0.0063,14.96,159,0.7
4031,train,3.3553,0.2229,0.1429,0.3975,9.71,161,0.8
4032,train,3.4113,0.2328,0.0125,0.1187,21.42,160,1.3
4033,train,3.5424,0.2084,0.0312,0.0938,25.14,160,2.1
4034,train,3.6915,0.2938,0.0000,0.0000,34.69,159,1.9
4035,train,3.6853,0.3222,0.0068,0.1370,6.42,146,1.4
4036,train,3.5762,0.2409,0.1509,0.3145,9.97,159,0.6
4037,train,3.0107,0.2371,0.1709,0.6709,9.84,158,1.9
4038,train,3.3622,0.2515,0.0377,0.3145,14.72,159,1.9
4039,train,4.3650,0.2827,0.0000,0.0267,14.36,150,1.5
4040,train,4.0711,0.2325,0.0126,0.0943,10.19,159,0.6
4041,train,3.5985,0.2434,0.0000,0.0701,13.85,157,2.1
4042,train,3.8653,0.2336,0.0000,0.0248,16.19,161,0.8
4043,train,3.9375,0.2514,0.0000,0.0440,13.94,159,1.6
4044,train,3.5064,0.2600,0.1859,0.6090,13.83,156,1.4
4045,train,3.1647,0.3113,0.0867,0.2933,23.32,150,0.6
4046,train,4.2260,0.2808,0.0000,0.0250,15.28,160,1.3
4047,train,3.8583,0.4396,0.0133,0.0867,15.98,150,0.8
4048,train,3.7051,0.3418,0.0067,0.0336,14.57,149,0.8
4049,train,2.9072,0.2211,0.2331,0.5644,4.98,163,1.7
4050,train,3.1804,0.2390,0.0380,0.2089,24.03,158,0.8
4051,train,3.3244,0.2797,0.0067,0.0940,21.51,149,1.9
4052,train,4.3193,0.2348,0.0063,0.1750,15.92,160,1.4
4053,train,4.6502,0.2735,0.0000,0.0000,20.41,160,0.7
4054,train,4.1387,0.2200,0.0000,0.0000,26.79,162,1.5
4055,train,3.5748,0.2854,0.0000,0.0260,26.85,154,0.8
4056,train,4.4296,0.2375,0.0000,0.0064,12.45,157,1.7
4057,train,3.0090,0.3333,0.1111,0.4097,18.38,144,1.5
4058,train,3.8127,0.2906,0.0000,0.0323,14.41,155,0.8
4059,train,3.3985,0.2717,0.0000,0.1290,24.24,155,1.7
4060,train,5.0787,0.2275,0.0063,0.0063,24.15,158,1.5
4061,train,3.4824,0.3120,0.0065,0.0261,25.01,153,0.8
4062,train,3.6206,0.2598,0.0728,0.3377,5.94,151,1.4
4063,train,3.8691,0.2871,0.0000,0.0400,14.76,150,0.8
4064,train,3.4590,0.3008,0.0000,0.0897,31.30,156,1.6
4065,train,2.6845,0.2914,0.2905,0.7568,3.75,148,2.1
4066,train,3.9621,0.3652,0.0000,0.0071,16.83,141,2.1
4067,train,3.3311,0.2501,0.0440,0.1006,24.82,159,1.8
4068,train,3.3177,0.2282,0.0500,0.2812,21.02,160,2.1
4069,train,3.4341,0.2435,0.0370,0.2654,11.31,162,2.0
4070,train,3.2120,0.3092,0.2721,0.5442,9.28,147,0.7
4071,train,3.9091,0.2661,0.0000,0.0125,16.43,160,2.1
4072,train,3.6375,0.2901,0.0000,0.0201,12.38,149,2.2
4073,train,3.4857,0.2694,0.0452,0.3290,13.00,155,0.8
4074,train,3.7973,0.2297,0.0000,0.0000,24.19,159,2.2
4075,train,3.4014,0.2699,0.0258,0.2194,15.53,155,0.8
4076,train,4.0482,0.4070,0.0000,0.0432,23.65,139,0.7
4077,train,3.9847,0.2570,0.0000,0.0000,29.41,149,1.4
4078,train,4.0331,0.2824,0.0131,0.0915,12.85,153,1.9
4079,train,4.2685,0.2221,0.0316,0.1646,8.84,158,1.6
4080,train,3.9863,0.2357,0.0000,0.0000,34.79,159,1.7
4081,train,3.0999,0.3160,0.0929,0.4286,6.26,140,1.3
4082,train,3.7646,0.3064,0.0137,0.1438,21.92,146,1.9
4083,train,6.9700,0.2797,0.0000,0.0000,18.88,160,0.8
4084,train,3.3578,0.2394,0.0581,0.3742,10.06,155,2.1
4085,train,4.0855,0.2625,0.0268,0.1544,7.58,149,0.8
4086,train,2.8966,0.2326,0.1235,0.6481,6.95,162,1.7
4087,train,3.1783,0.2588,0.0844,0.4545,8.07,154,1.6
4088,train,3.5205,0.2519,0.0000,0.0470,13.11,149,1.7
4089,train,4.1934,0.2692,0.0067,0.0200,9.78,150,1.9
4090,train,3.8956,0.2067,0.0000,0.0186,15.82,161,2.1
4091,train,4.8857,0.2140,0.0000,0.0000,33.21,163,0.8
4092,train,3.2115,0.2925,0.1313,0.5813,11.38,160,1.3
4093,train,3.2812,0.2556,0.0191,0.2357,17.71,157,0.8
4094,train,3.3598,0.1901,0.1118,0.3975,13.91,161,1.6
4095,train,3.4377,0.3047,0.0139,0.1528,12.92,144,0.8
4096,train,2.7379,0.2627,0.3438,0.8562,4.41,160,1.8
4097,train,3.6307,0.2706,0.1711,0.3684,7.38,152,1.8
4098,train,3.6147,0.2592,0.0432,0.1481,23.65,162,2.0
4099,train,3.2451,0.2238,0.0185,0.1296,27.26,162,1.8
4100,train,3.0878,0.2735,0.0559,0.6025,6.32,161,2.2
4101,train,3.8075,0.2626,0.0063,0.1688,8.74,160,0.7
4102,train,3.4261,0.2772,0.0510,0.1847,21.51,157,1.4
4103,train,2.9393,0.2341,0.1250,0.5188,9.73,160,1.9
4104,train,3.1492,0.2952,0.0556,0.3025,9.13,162,2.1
4105,train,3.8278,0.2815,0.0127,0.1203,12.02,158,0.8
4106,train,3.8062,0.2784,0.0201,0.1946,22.28,149,1.9
4107,train,3.1973,0.2711,0.1074,0.3826,6.63,149,0.7
4108,train,5.1832,0.2415,0.0000,0.0408,20.47,147,2.1
4109,train,3.3433,0.2555,0.0065,0.0719,24.12,153,0.8
4110,train,3.7602,0.1922,0.0063,0.0126,30.76,159,0.7
4111,train,3.8964,0.2709,0.0000,0.0000,37.07,161,1.5
4112,train,3.5702,0.2569,0.0932,0.2919,8.22,161,1.8
4113,train,4.2238,0.2191,0.0000,0.0000,16.32,164,1.9
4114,train,3.6902,0.2147,0.0000,0.0549,29.25,164,2.0
4115,train,5.2080,0.2372,0.0000,0.0000,16.00,159,2.0
4116,train,4.1917,0.2183,0.0063,0.0437,22.10,160,1.4
4117,train,3.6931,0.2777,0.0064,0.1465,12.95,157,0.8
4118,train,4.1286,0.2952,0.0000,0.0467,12.78,150,0.6
4119,train,3.4294,0.2927,0.0130,0.2273,17.77,154,2.2
4120,train,4.1798,0.2262,0.0000,0.0123,14.54,163,2.1
4121,train,3.4291,0.2362,0.0305,0.3720,6.41,164,0.8
4122,train,3.9298,0.2975,0.0000,0.0199,29.04,151,1.7
4123,train,3.0531,0.2466,0.0253,0.1962,25.20,158,2.1
4124,train,3.1289,0.2062,0.3727,0.5528,5.80,161,0.8
4125,train,3.7639,0.1952,0.0000,0.0247,24.48,162,2.0
4126,train,3.2042,0.2301,0.0000,0.0813,28.13,160,1.9
4127,train,3.1281,0.2496,0.2089,0.5949,5.76,158,2.6
4128,train,2.9424,0.2071,0.1962,0.5253,7.84,158,2.1
4129,train,3.6786,0.2256,0.0062,0.1111,12.34,162,1.3
4130,train,4.2589,0.2739,0.0000,0.0250,16.14,160,1.7
4131,train,3.4268,0.2043,0.0062,0.1296,13.48,162,1.7
4132,train,3.3409,0.2451,0.0256,0.1026,28.74,156,0.6
4133,train,4.5669,0.2773,0.0000,0.0000,12.18,155,0.8
4134,train,3.1718,0.1970,0.0802,0.5802,8.25,162,0.8
4135,train,3.1086,0.2330,0.0440,0.3145,8.45,159,2.1
4136,train,3.3212,0.3325,0.0069,0.1517,21.54,145,1.7
4137,train,3.8576,0.2072,0.0000,0.0062,18.43,162,2.2
4138,train,3.8614,0.2650,0.0000,0.0000,16.03,152,2.1
4139,train,3.7367,0.2632,0.0127,0.1592,16.70,157,1.7
4140,train,3.7632,0.2271,0.0000,0.0000,29.17,161,0.8
4141,train,3.1724,0.2583,0.0316,0.2405,9.30,158,0.7
4142,train,2.8753,0.2622,0.2431,0.7431,6.25,144,0.8
4143,train,3.6954,0.2275,0.0000,0.0000,27.70,158,2.2
4144,train,3.4661,0.2184,0.0000,0.0437,27.53,160,2.8
4145,train,3.7768,0.2124,0.0123,0.0185,21.93,162,2.7
4146,train,3.5280,0.2767,0.0253,0.2658,15.76,158,2.2
4147,train,3.9397,0.3003,0.0000,0.0523,14.87,153,1.9
4148,train,4.0511,0.3995,0.0062,0.0864,22.64,162,2.1
4149,train,3.4467,0.2016,0.0000,0.0870,14.01,161,1.3
4150,train,4.0786,0.3150,0.0000,0.0133,20.37,150,1.3
4151,train,3.4640,0.2204,0.0000,0.1902,7.65,163,2.3
4152,train,4.0232,0.2779,0.0000,0.0135,31.99,148,1.6
4153,train,3.8787,0.2707,0.0067,0.2013,8.79,149,1.9
4154,train,3.3869,0.2170,0.0127,0.1772,13.91,158,2.1
4155,train,3.4942,0.2465,0.0312,0.1437,9.35,160,1.8
4156,train,3.3470,0.1964,0.0000,0.0061,33.10,163,1.4
4157,train,3.1057,0.2227,0.0252,0.1761,19.20,159,0.8
4158,train,2.8138,0.2395,0.2722,0.6899,11.05,158,2.2
4159,train,3.9550,0.2094,0.0000,0.0312,11.97,160,1.9
4160,train,4.4747,0.2405,0.0437,0.1813,7.29,160,1.9
4161,train,3.2037,0.2625,0.0000,0.3355,12.64,155,1.5
4162,train,3.3308,0.2455,0.0000,0.0370,21.94,162,1.9
4163,train,2.8377,0.2490,0.2360,0.6273,4.68,161,2.0
4164,train,4.1759,0.2785,0.0000,0.0123,24.80,163,0.8
4165,train,3.8217,0.3080,0.0067,0.0268,28.83,149,1.8
4166,train,3.7350,0.2413,0.0063,0.0375,16.37,160,0.8
4167,train,4.4738,0.2716,0.0000,0.0000,33.44,148,0.8
4168,train,3.3697,0.2113,0.0186,0.0683,23.97,161,2.1
4169,train,3.9499,0.2871,0.0000,0.0071,9.53,140,1.5
4170,train,3.3581,0.2623,0.0385,0.2500,15.60,156,0.8
4171,train,4.6895,0.2146,0.0062,0.0373,16.72,161,1.5
4172,train,3.6129,0.2555,0.0641,0.1859,11.07,156,1.7
4173,train,4.9178,0.2883,0.0000,0.0000,34.31,163,2.2
4174,train,3.7023,0.2369,0.0526,0.1974,13.65,152,1.8
4175,train,3.0170,0.3054,0.0194,0.1871,24.90,155,0.8
4176,train,3.8008,0.3090,0.0140,0.0909,18.51,143,0.8
4177,train,2.9936,0.2490,0.1195,0.4403,6.08,159,1.5
4178,train,3.1936,0.2333,0.0131,0.1111,21.98,153,0.8
4179,train,3.5097,0.2508,0.0000,0.0314,24.67,159,1.4
4180,train,4.0065,0.3924,0.0000,0.0286,13.86,140,1.6
4181,train,3.6483,0.2942,0.0136,0.1224,16.04,147,2.1
4182,train,3.6491,0.2013,0.0061,0.0368,13.58,163,1.5
4183,train,3.4522,0.2413,0.1069,0.2767,26.29,159,2.1
4184,train,4.4424,0.2505,0.0000,0.0066,19.71,151,0.8
4185,train,3.3337,0.2712,0.0064,0.0897,28.52,156,2.2
4186,train,3.5569,0.2907,0.0070,0.0775,20.57,142,2.2
4187,train,3.0089,0.2832,0.0638,0.3901,19.66,141,2.2
4188,train,5.3930,0.2274,0.0000,0.0000,17.28,162,1.6
4189,train,2.9622,0.2806,0.2086,0.6994,5.18,163,2.4
4190,train,3.7086,0.2285,0.0062,0.0186,25.42,161,0.8
4191,train,3.1064,0.2247,0.0373,0.1801,23.45,161,1.0
4192,train,3.4266,0.2719,0.1370,0.3562,8.11,146,1.1
4193,train,3.0416,0.2278,0.0563,0.5813,6.81,160,1.1
4194,train,2.8426,0.2335,0.1456,0.6456,6.87,158,1.9
4195,train,3.2347,0.2684,0.0000,0.0068,40.40,148,1.6
4196,train,4.5077,0.2573,0.0000,0.0124,19.41,161,2.1
4197,train,4.1105,0.2290,0.0000,0.0247,24.60,162,1.4
4198,train,4.4299,0.2182,0.0000,0.0000,19.80,159,2.1
4199,train,3.3724,0.1825,0.0186,0.1801,15.86,161,2.2
4200,train,2.8276,0.2147,0.2209,0.7791,4.27,163,1.4
4200,val,4.0264,,0.0402,0.1554,17.23,6984,39.2
4201,train,3.3571,0.2989,0.0188,0.2688,10.40,160,2.1
4202,train,3.2483,0.2257,0.0000,0.0629,27.98,159,2.2
4203,train,3.7133,0.3258,0.0000,0.0068,31.49,148,2.1
4204,train,2.4428,0.2268,0.4780,0.8679,2.47,159,0.8
4205,train,4.0630,0.3229,0.0065,0.0645,21.50,155,2.1
4206,train,3.5818,0.2282,0.0000,0.1871,11.22,155,0.8
4207,train,3.9544,0.2675,0.0000,0.0130,25.89,154,0.8
4208,train,3.7022,0.2099,0.0000,0.0124,33.49,161,0.8
4209,train,2.9514,0.2866,0.2171,0.6645,5.05,152,1.7
4210,train,4.2202,0.2616,0.0000,0.0331,13.04,151,1.3
4211,train,3.8654,0.3460,0.0263,0.2237,9.10,152,1.9
4212,train,3.6477,0.2570,0.0000,0.0380,24.05,158,0.8
4213,train,3.5489,0.2041,0.0061,0.2454,7.54,163,0.8
4214,train,2.8691,0.2410,0.1688,0.5875,10.12,160,0.8
4215,train,3.6384,0.2678,0.0000,0.0128,28.30,156,1.7
4216,train,2.5858,0.2610,0.3245,0.7881,9.42,151,0.8
4217,train,4.4101,0.2350,0.0000,0.0000,15.61,161,0.7
4218,train,6.4977,0.2738,0.0000,0.0000,19.29,149,2.0
4219,train,3.1697,0.2306,0.0125,0.1063,28.20,160,1.6
4220,train,2.8059,0.1981,0.1824,0.5157,13.22,159,1.5
4221,train,2.7771,0.2531,0.2037,0.6975,5.89,162,1.9
4222,train,3.2121,0.3058,0.1019,0.4076,6.55,157,0.8
4223,train,3.1894,0.2675,0.0625,0.4000,8.34,160,0.8
4224,train,3.4296,0.2127,0.0063,0.1500,17.49,160,0.8
4225,train,3.5612,0.2745,0.0432,0.2963,16.47,162,0.8
4226,train,3.2831,0.2274,0.0000,0.0063,33.56,158,2.2
4227,train,3.7581,0.3016,0.0195,0.2013,16.11,154,1.6
4228,train,3.9216,0.2516,0.0126,0.1384,13.37,159,0.6
4229,train,4.0903,0.2689,0.0000,0.0464,20.39,151,1.5
4230,train,3.5981,0.2523,0.0127,0.1582,13.24,158,1.8
4231,train,3.2985,0.4070,0.0336,0.4228,7.28,149,1.6
4232,train,5.1259,0.2871,0.0000,0.0000,13.10,149,0.7
4233,train,2.3846,0.2813,0.3400,0.8933,3.75,150,1.7
4234,train,2.8969,0.2590,0.1569,0.5163,13.88,153,2.2
4235,train,3.4367,0.2142,0.0000,0.0064,31.10,157,0.7
4236,train,2.5342,0.2732,0.2739,0.6879,13.38,157,1.6
4237,train,3.4750,0.3137,0.0000,0.0126,32.91,159,1.5
4238,train,3.1611,0.2627,0.1465,0.5924,5.82,157,1.9
4239,train,4.3018,0.2491,0.0063,0.0437,11.82,160,2.0
4240,train,3.3725,0.2543,0.0063,0.2188,8.55,160,1.5
4241,train,4.4309,0.2535,0.0000,0.0000,29.88,152,0.8
4242,train,3.5168,0.2586,0.0192,0.1474,9.91,156,2.2
4243,train,3.9390,0.2301,0.0000,0.0000,23.73,161,0.8
4244,train,3.9562,0.2549,0.0065,0.0909,20.45,154,1.3
4245,train,3.2509,0.2836,0.0333,0.1867,20.21,150,1.7
4246,train,2.7876,0.2703,0.1429,0.5065,7.81,154,0.8
4247,train,5.4153,0.2630,0.0000,0.0000,15.14,150,1.8
4248,train,4.0082,0.2002,0.0000,0.0000,28.80,162,1.6
4249,train,3.3203,0.1943,0.0307,0.1227,24.71,163,0.7
4250,train,3.2695,0.2286,0.0382,0.3949,7.26,157,0.7
4251,train,2.7998,0.2683,0.2597,0.7792,4.23,154,1.5
4252,train,4.5834,0.2214,0.0000,0.0000,15.68,162,2.2
4253,train,4.3296,0.2839,0.0000,0.0000,30.64,159,0.7
4254,train,3.7645,0.2338,0.0000,0.0063,27.98,159,1.6
4255,train,3.8949,0.2495,0.0000,0.0637,15.40,157,1.5
4256,train,3.2383,0.2655,0.1220,0.3963,8.13,164,1.6
4257,train,3.4230,0.2887,0.0136,0.1565,10.35,147,2.3
4258,train,3.1761,0.2009,0.0123,0.1481,15.87,162,1.7
4259,train,3.3993,0.2682,0.0380,0.2658,6.73,158,2.5
4260,train,3.0995,0.2565,0.0440,0.2956,15.85,159,1.3
4261,train,3.2857,0.2173,0.0188,0.1000,15.62,160,2.7
4262,train,3.9708,0.2080,0.0000,0.0063,13.89,158,2.4
4263,train,4.0954,0.2323,0.0000,0.0988,17.12,162,1.1
4264,train,4.0658,0.2065,0.0000,0.0000,16.30,159,1.0
4265,train,2.9414,0.2100,0.0312,0.5875,8.44,160,2.7
4266,train,3.0748,0.2252,0.0994,0.3602,7.18,161,2.2
4267,train,4.4521,0.2204,0.0000,0.0000,15.31,157,1.9
4268,train,3.0441,0.2471,0.1069,0.4717,17.40,159,2.6
4269,train,3.7020,0.2713,0.0000,0.0437,20.34,160,1.4
4270,train,3.2506,0.2672,0.1154,0.3910,7.79,156,1.5
4271,train,3.5895,0.2733,0.0519,0.2857,11.53,154,0.7
4272,train,3.3090,0.1726,0.0432,0.1605,27.86,162,2.0
4273,train,3.8026,0.2257,0.0126,0.0377,30.54,159,1.6
4274,train,3.2210,0.3400,0.0654,0.4379,8.34,153,1.7
4275,train,3.5210,0.2426,0.1176,0.3203,9.74,153,0.7
4276,train,3.1430,0.3289,0.0473,0.4122,6.42,148,2.3
4277,train,3.0783,0.2826,0.0500,0.3938,9.61,160,0.8
4278,train,3.5373,0.2182,0.0125,0.1063,16.63,160,0.8
4279,train,2.8417,0.2307,0.2236,0.5901,6.75,161,0.8
4280,train,3.5209,0.2321,0.0062,0.1852,9.97,162,0.8
4281,train,3.7925,0.2158,0.0000,0.0000,27.68,161,1.7
4282,train,3.1062,0.2788,0.0066,0.3487,15.08,152,2.1
4283,train,2.5299,0.2970,0.3529,0.8366,5.36,153,1.5
4284,train,2.9543,0.2321,0.0886,0.5127,10.00,158,1.0
4285,train,3.4768,0.2173,0.1049,0.2901,10.04,162,1.5
4286,train,4.5013,0.2583,0.0000,0.0000,18.35,157,1.3
4287,train,2.8852,0.2306,0.2086,0.5153,6.45,163,2.1
4288,train,2.7511,0.2808,0.1491,0.7081,6.62,161,2.6
4289,train,3.0770,0.2313,0.0633,0.4367,10.12,158,2.3
4290,train,3.3147,0.2279,0.0194,0.1419,23.82,155,1.7
4291,train,3.0487,0.2396,0.0932,0.4037,9.07,161,0.9
4292,train,4.0591,0.2431,0.0000,0.0000,31.41,159,0.8
4293,train,3.5758,0.2446,0.0000,0.0124,29.82,161,1.1
4294,train,3.6053,0.2971,0.0000,0.2129,11.70,155,2.4
4295,train,4.7514,0.2632,0.0000,0.0062,22.51,162,2.1
4296,train,3.1696,0.2733,0.0377,0.4025,10.09,159,2.4
4297,train,3.3388,0.2325,0.0323,0.2516,13.01,155,1.6
4298,train,2.7836,0.2186,0.2038,0.6433,8.68,157,1.4
4299,train,6.4752,0.2360,0.0000,0.0000,15.02,160,1.9
4300,train,3.6205,0.2370,0.0000,0.0750,12.57,160,0.8
4301,train,3.1664,0.2526,0.0000,0.0316,28.04,158,0.8
4302,train,3.8637,0.2179,0.0244,0.0854,17.23,164,2.1
4303,train,3.2519,0.2123,0.0247,0.1667,25.45,162,2.3
4304,train,3.4467,0.2403,0.0191,0.2293,12.58,157,1.3
4305,train,3.6289,0.2825,0.0000,0.0000,38.46,150,1.6
4306,train,2.6360,0.2138,0.3742,0.8466,4.11,163,1.6
4307,train,3.6653,0.2098,0.0000,0.0859,14.46,163,1.3
4308,train,4.2983,0.3166,0.0000,0.0194,21.32,155,1.5
4309,train,3.1152,0.2152,0.0432,0.3086,19.46,162,2.2
4310,train,3.3741,0.2308,0.0253,0.2215,13.72,158,2.0
4311,train,3.4503,0.2528,0.0000,0.1776,6.51,152,1.5
4312,train,3.7006,0.2660,0.0063,0.1500,12.75,160,1.8
4313,train,3.7773,0.3590,0.0000,0.0435,16.58,138,1.5
4314,train,3.4087,0.2508,0.0316,0.3101,11.40,158,0.8
4315,train,4.3767,0.2383,0.0000,0.0000,13.04,153,1.3
4316,train,3.0954,0.2191,0.0373,0.1739,22.96,161,1.6
4317,train,5.3173,0.2312,0.0000,0.0000,20.36,160,2.2
4318,train,3.1690,0.2619,0.0506,0.3101,18.76,158,2.0
4319,train,3.6816,0.2539,0.0692,0.4906,6.41,159,2.1
4320,train,4.9511,0.2679,0.0000,0.0063,31.81,158,1.7
4321,train,5.7913,0.2778,0.0000,0.0000,18.12,157,0.7
4322,train,3.6782,0.3562,0.0390,0.1234,15.30,154,1.9
4323,train,4.0597,0.2354,0.0132,0.1258,24.76,151,1.6
4324,train,4.9049,0.3253,0.0000,0.0000,12.73,147,0.6
4325,train,3.4333,0.2600,0.0323,0.3097,10.93,155,2.0
4326,train,4.6981,0.2327,0.0000,0.1056,14.55,161,1.7
4327,train,3.3015,0.2682,0.0316,0.3797,9.65,158,1.8
4328,train,3.2835,0.3202,0.0875,0.4875,10.26,160,0.7
4329,train,3.2059,0.2373,0.0506,0.3228,11.60,158,2.1
4330,train,5.1214,0.3235,0.0000,0.0000,34.15,147,0.7
4331,train,3.7408,0.2834,0.0250,0.1688,20.13,160,1.6
4332,train,3.8472,0.2671,0.0373,0.1366,10.85,161,1.6
4333,train,4.1501,0.2244,0.0256,0.0705,11.63,156,0.8
4334,train,4.3761,0.2752,0.0063,0.0316,25.61,158,0.8
4335,train,3.4092,0.2339,0.0062,0.0807,22.00,161,0.8
4336,train,3.5332,0.2924,0.0128,0.1218,12.59,156,0.8
4337,train,4.2228,0.2581,0.0000,0.0000,36.04,159,1.7
4338,train,3.6948,0.2430,0.0125,0.0437,29.27,160,0.7
4339,train,3.0564,0.2510,0.1187,0.6125,5.41,160,2.0
4340,train,3.0512,0.2400,0.0316,0.3861,16.30,158,1.9
4341,train,3.7793,0.2434,0.0135,0.0203,19.43,148,0.6
4342,train,3.5864,0.3414,0.0000,0.2113,11.19,142,2.2
4343,train,2.9034,0.2031,0.1341,0.4756,7.57,164,1.6
4344,train,4.5040,0.2487,0.0000,0.0000,17.10,162,1.6
4345,train,4.6773,0.2508,0.0248,0.0683,31.32,161,0.8
4346,train,3.9090,0.2258,0.0000,0.0307,14.91,163,0.6
4347,train,3.3527,0.2096,0.0435,0.3043,9.72,161,2.2
4348,train,5.2424,0.2999,0.0000,0.0000,10.43,149,1.9
4349,train,3.3094,0.2215,0.0692,0.3019,18.09,159,2.1
4350,train,4.3601,0.2563,0.0000,0.0316,12.60,158,1.9
4351,train,4.0944,0.2517,0.0186,0.0435,20.85,161,1.6
4352,train,3.5589,0.2835,0.0260,0.1558,12.22,154,0.8
4353,train,3.4653,0.2688,0.0128,0.0449,13.75,156,2.0
4354,train,3.4365,0.2530,0.0510,0.3312,15.80,157,2.0
4355,train,3.2044,0.2691,0.0449,0.3974,17.70,156,2.1
4356,train,3.6175,0.2839,0.0068,0.1216,10.80,148,1.5
4357,train,3.4770,0.2349,0.0000,0.1111,17.15,153,0.6
4358,train,3.1194,0.2648,0.0649,0.2727,17.00,154,0.7
4359,train,3.5557,0.2124,0.0063,0.1063,14.37,160,0.8
4360,train,3.5733,0.2229,0.0062,0.0186,31.24,161,1.9
4361,train,2.9881,0.1931,0.0818,0.4214,7.16,159,2.2
4362,train,4.0153,0.2480,0.0926,0.4506,10.79,162,0.8
4363,train,3.2056,0.2756,0.0500,0.2875,9.75,160,0.8
4364,train,3.4617,0.2894,0.0126,0.0440,32.77,159,0.8
4365,train,2.9056,0.2871,0.1218,0.6923,6.39,156,0.8
4366,train,3.3756,0.2315,0.0062,0.0248,23.74,161,2.1
4367,train,4.1547,0.3054,0.0000,0.0132,13.61,151,1.4
4368,train,2.8673,0.2950,0.1379,0.4966,5.74,145,1.5
4369,train,7.1684,0.2479,0.0000,0.0000,19.00,155,1.9
4370,train,3.3916,0.2787,0.0065,0.0323,27.66,155,0.8
4371,train,3.2018,0.2401,0.0125,0.3313,11.84,160,1.9
4372,train,3.2526,0.2920,0.1409,0.4899,8.25,149,1.9
4373,train,3.3306,0.2100,0.0188,0.1187,25.02,160,1.6
4374,train,3.4735,0.2598,0.0387,0.1355,11.07,155,1.5
4375,train,3.2743,0.2556,0.2531,0.5926,6.23,162,2.0
4376,train,3.4724,0.2186,0.0629,0.3145,7.29,159,2.1
4377,train,3.6788,0.2637,0.0530,0.1722,24.56,151,0.7
4378,train,2.8456,0.2392,0.1180,0.5031,8.68,161,1.6
4379,train,3.7718,0.2224,0.0064,0.0255,26.58,157,2.0
4380,train,3.0760,0.3313,0.0065,0.1883,24.65,154,1.6
