step,split,ce,cert,top1,top5,cell_err_m,n,sec
5626,train,3.9905,0.5480,0.0189,0.1132,20.59,159,2.1
5627,train,4.9488,0.6154,0.0000,0.0366,32.36,164,0.6
5628,train,3.5479,0.5360,0.0189,0.1950,11.82,159,2.0
5629,train,4.2189,0.2928,0.0127,0.0823,22.36,158,0.5
5630,train,3.7774,0.3642,0.0188,0.1063,15.21,160,4.2
5631,train,3.9253,0.3683,0.0323,0.1677,13.97,155,1.1
5632,train,3.9190,0.7105,0.0252,0.2579,12.00,159,2.1
5633,train,4.1201,0.4213,0.0000,0.0000,29.13,157,3.1
5634,train,4.4678,0.3103,0.0064,0.0191,15.63,157,1.1
5635,train,3.5935,0.3315,0.0126,0.3082,9.09,159,1.1
5636,train,3.8847,0.2816,0.0200,0.2200,10.84,150,4.7
5637,train,3.7204,0.2563,0.0000,0.0125,22.87,160,2.0
5638,train,3.0097,0.2964,0.0759,0.5063,7.84,158,1.8
5639,train,4.7900,0.3478,0.0064,0.0127,21.38,157,1.3
5640,train,4.8099,0.3455,0.0000,0.0063,32.41,160,0.6
5641,train,nan,0.8421,nan,nan,nan,0,2.1
5642,train,4.1604,0.3585,0.0000,0.0000,28.41,135,0.6
5643,train,4.4198,0.3828,0.0000,0.0000,52.42,155,5.0
5644,train,3.7791,0.3153,0.0745,0.2422,13.65,161,2.7
5645,train,5.1698,0.2965,0.0000,0.0000,27.17,155,3.0
5646,train,nan,1.8280,nan,nan,nan,0,4.8
5647,train,nan,1.7011,nan,nan,nan,0,1.8
5648,train,6.2222,0.2800,0.0000,0.0062,22.72,162,2.2
5649,train,3.4948,0.3632,0.0070,0.0699,17.66,143,4.7
5650,train,4.1681,0.2804,0.0065,0.0258,29.62,155,1.1
5651,train,5.4584,0.2823,0.0063,0.0189,17.67,159,1.3
5652,train,3.3978,0.2938,0.1083,0.4013,9.28,157,1.2
5653,train,4.0031,0.5694,0.0061,0.0976,15.03,164,1.3
5654,train,nan,0.8880,nan,nan,nan,0,1.5
5655,train,3.7034,0.3425,0.1203,0.3228,11.28,158,4.7
5656,train,3.7560,0.2883,0.0491,0.2393,11.80,163,2.1
5657,train,3.8787,0.3910,0.0068,0.0473,16.76,148,2.5
5658,train,6.0318,0.2734,0.0000,0.0000,17.84,157,0.8
5659,train,3.3920,0.2799,0.0828,0.3694,8.50,157,1.1
5660,train,4.0185,0.5088,0.0312,0.0938,16.16,160,0.6
5661,train,nan,1.1716,nan,nan,nan,0,1.3
5662,train,3.0794,0.4563,0.3113,0.7086,4.88,151,3.3
5663,train,nan,1.2259,nan,nan,nan,0,0.5
5664,train,3.5400,0.3369,0.0000,0.1409,12.58,149,3.9
5665,train,2.9956,0.3592,0.1690,0.6338,5.34,142,2.3
5666,train,4.4153,0.3457,0.0000,0.0000,25.84,155,1.4
5667,train,5.0360,0.3049,0.0000,0.0000,27.79,158,1.4
5668,train,3.5532,0.3416,0.0909,0.3442,7.09,154,3.3
5669,train,4.5835,0.4322,0.0000,0.0261,24.25,153,1.1
5670,train,3.2531,0.3174,0.0818,0.3459,22.50,159,2.1
5671,train,4.2445,0.3789,0.0263,0.2039,11.35,152,4.4
5672,train,4.7229,0.3357,0.0000,0.0000,33.54,155,1.9
5673,train,4.7947,0.3758,0.0000,0.0000,54.97,150,3.5
5674,train,3.5586,0.2666,0.0063,0.0440,20.56,159,1.1
5675,train,4.0532,0.3462,0.0314,0.0818,14.44,159,1.0
5676,train,4.0281,0.5052,0.0464,0.1854,20.89,151,1.2
5677,train,3.7102,0.3361,0.1161,0.3355,13.79,155,0.9
5678,train,3.8668,0.3465,0.0815,0.2741,10.37,135,1.1
5679,train,5.2643,0.3592,0.0000,0.0000,29.59,154,1.3
5680,train,3.6937,0.2682,0.0701,0.3312,9.08,157,1.2
5681,train,nan,1.3638,nan,nan,nan,0,4.3
5682,train,3.9844,0.3080,0.0671,0.2134,9.83,164,1.2
5683,train,4.0703,0.3856,0.0294,0.1103,12.69,136,1.1
5684,train,3.8817,0.3209,0.0331,0.1589,11.80,151,2.2
5685,train,4.6819,0.2930,0.0062,0.0123,21.18,162,1.3
5686,train,nan,0.9127,nan,nan,nan,0,1.1
5687,train,3.5165,0.3201,0.0748,0.1973,16.33,147,1.3
5688,train,3.3601,0.3665,0.0755,0.4528,7.36,159,2.4
5689,train,7.2188,0.2899,0.0000,0.0000,30.44,163,0.8
5690,train,3.6973,0.2962,0.0552,0.2515,9.79,163,1.8
5691,train,3.9639,0.3352,0.0000,0.0316,18.07,158,1.3
5692,train,3.6015,0.2827,0.0000,0.1026,13.22,156,0.9
5693,train,6.2757,0.3810,0.0000,0.0000,24.04,138,3.3
5694,train,4.0088,0.4167,0.0134,0.0872,11.71,149,2.2
5695,train,4.2745,0.3674,0.0000,0.0274,17.22,146,3.7
5696,train,4.0678,0.2842,0.0123,0.0675,15.66,163,3.3
5697,train,4.5825,0.2923,0.0000,0.0000,18.67,153,1.2
5698,train,nan,1.3181,nan,nan,nan,0,0.6
5699,train,4.0201,0.3279,0.0000,0.0065,29.23,154,2.0
5700,train,5.2842,0.2964,0.0129,0.0194,25.61,155,1.2
5701,train,4.3840,0.3540,0.0000,0.0000,27.16,160,2.6
5702,train,3.8165,0.2959,0.0373,0.2112,13.16,161,0.7
5703,train,4.1153,0.3153,0.0503,0.1195,16.55,159,1.8
5704,train,3.7165,0.2780,0.0570,0.2152,11.90,158,0.8
5705,train,4.9169,0.3168,0.0199,0.0530,17.52,151,0.5
5706,train,nan,1.3894,nan,nan,nan,0,1.1
5707,train,4.6345,0.3307,0.0132,0.0329,17.83,152,2.9
5708,train,4.5234,0.3973,0.0000,0.0000,19.43,146,2.4
5709,train,4.4088,0.4567,0.0123,0.0556,14.59,162,3.1
5710,train,3.7859,0.3526,0.0473,0.2500,6.92,148,3.0
5711,train,3.5448,0.3578,0.1111,0.4902,6.45,153,3.3
5712,train,4.4720,0.3175,0.0000,0.0385,10.22,156,1.9
5713,train,3.7273,0.3800,0.0530,0.2119,7.06,151,4.8
5714,train,4.2822,0.3151,0.0000,0.0000,66.46,156,3.6
5715,train,4.5423,0.3975,0.0062,0.0373,25.02,161,0.6
5716,train,3.7341,0.2927,0.0370,0.1852,14.55,162,0.8
5717,train,3.6406,0.3000,0.0621,0.2733,11.55,161,1.2
5718,train,3.1758,0.3229,0.0890,0.5274,7.09,146,3.2
5719,train,3.8852,0.3058,0.0318,0.1592,11.70,157,1.3
5720,train,3.4533,0.3119,0.1558,0.5844,7.86,154,3.3
5721,train,4.1909,0.3158,0.0000,0.0135,25.39,148,1.1
5722,train,3.9471,0.2337,0.0625,0.2438,8.50,160,2.2
5723,train,3.7701,0.3581,0.0400,0.2067,12.76,150,1.3
5724,train,4.8716,0.3084,0.0000,0.0000,39.46,155,1.7
5725,train,3.2924,0.2524,0.0813,0.3688,7.50,160,1.1
5726,train,3.1609,0.2792,0.1329,0.4873,5.48,158,4.7
5727,train,3.4183,0.3549,0.0000,0.2081,12.48,149,3.5
5728,train,3.9927,0.3606,0.0385,0.1923,19.71,156,1.2
5729,train,5.1432,0.3110,0.0000,0.0000,29.37,154,0.9
5730,train,nan,1.7626,nan,nan,nan,0,0.6
5731,train,nan,1.0196,nan,nan,nan,0,2.3
5732,train,nan,1.3149,nan,nan,nan,0,2.2
5733,train,3.7537,0.3802,0.0685,0.2740,10.47,146,2.1
5734,train,3.5492,0.3042,0.0200,0.2000,13.07,150,0.7
5735,train,4.5626,0.2420,0.0000,0.0000,30.56,163,4.7
5736,train,4.0280,0.2646,0.0390,0.1753,9.18,154,1.2
5737,train,4.2896,0.3075,0.0000,0.0063,22.61,159,2.7
5738,train,3.4761,0.2644,0.0064,0.1083,14.41,157,0.8
5739,train,nan,1.3300,nan,nan,nan,0,0.9
5740,train,4.5195,0.3075,0.0000,0.0000,23.68,153,1.2
5741,train,nan,1.8134,nan,nan,nan,0,2.1
5742,train,4.2826,0.3024,0.0123,0.1043,42.22,163,1.1
5743,train,3.4423,0.2894,0.0000,0.0253,28.14,158,4.2
5744,train,6.7800,0.4214,0.0000,0.0000,18.36,137,0.5
5745,train,3.6827,0.3089,0.0133,0.1933,12.51,150,1.3
5746,train,3.3347,0.3023,0.0909,0.2857,14.31,154,1.1
5747,train,3.7588,0.3451,0.0966,0.2690,12.93,145,1.9
5748,train,nan,1.4458,nan,nan,nan,0,2.5
5749,train,3.3732,0.2738,0.0886,0.3481,8.96,158,1.8
5750,train,3.2965,0.3865,0.1384,0.4654,9.12,159,1.9
5751,train,3.6954,0.3224,0.0373,0.2733,9.46,161,0.7
5752,train,4.1287,0.3572,0.0000,0.0063,22.89,158,3.5
5753,train,3.9824,0.3342,0.0387,0.1226,17.67,155,1.0
5754,train,nan,1.0241,nan,nan,nan,0,0.7
5755,train,3.9762,0.3174,0.0927,0.2517,7.21,151,1.7
5756,train,4.0614,0.2933,0.0000,0.0200,18.18,150,1.1
5757,train,4.2476,0.3628,0.0000,0.0000,47.21,154,4.5
5758,train,nan,0.9882,nan,nan,nan,0,4.9
5759,train,4.2423,0.4064,0.0000,0.0000,34.19,157,2.4
5760,train,3.7294,0.2858,0.0875,0.3063,6.30,160,4.3
5761,train,3.6257,0.2953,0.0204,0.1837,14.73,147,1.8
5762,train,nan,1.3701,nan,nan,nan,0,0.5
5763,train,3.9385,0.3425,0.0519,0.1778,13.20,135,1.6
5764,train,3.5260,0.2888,0.0000,0.0065,20.92,154,1.6
5765,train,4.1635,0.3123,0.0067,0.0403,13.46,149,1.9
5766,train,3.7811,0.3718,0.0253,0.1962,10.62,158,2.6
5767,train,3.4975,0.4237,0.1049,0.2654,16.19,162,0.8
5768,train,4.0538,0.3235,0.0321,0.1282,12.50,156,1.0
5769,train,nan,0.8414,nan,nan,nan,0,3.8
5770,train,3.7745,0.3424,0.0185,0.0679,20.25,162,0.7
5771,train,4.1562,0.3689,0.0323,0.1226,12.55,155,0.6
5772,train,nan,1.2586,nan,nan,nan,0,1.8
5773,train,3.4191,0.3866,0.0191,0.1465,17.14,157,1.2
5774,train,3.9653,0.2899,0.0000,0.0000,28.35,158,1.8
5775,train,3.9700,0.2716,0.0000,0.0440,19.96,159,2.2
5776,train,3.7704,0.2502,0.0248,0.1615,14.80,161,1.8
5777,train,nan,1.1678,nan,nan,nan,0,1.0
5778,train,5.8516,0.3247,0.0000,0.0062,24.58,161,0.6
5779,train,4.1794,0.3232,0.0000,0.0137,27.06,146,1.4
5780,train,4.5745,0.3070,0.0000,0.0063,15.24,159,2.2
5781,train,3.9274,0.3141,0.0064,0.0701,8.33,157,1.1
5782,train,nan,1.2324,nan,nan,nan,0,0.8
5783,train,3.9599,0.7885,0.0375,0.2375,10.09,160,2.3
5784,train,3.8560,0.4177,0.0123,0.0185,27.51,162,0.9
5785,train,4.0484,0.3302,0.0065,0.0779,14.61,154,2.1
5786,train,nan,1.3245,nan,nan,nan,0,1.7
5787,train,3.6423,0.2807,0.0000,0.0000,36.84,153,3.1
5788,train,nan,0.7515,nan,nan,nan,0,1.8
5789,train,nan,1.2381,nan,nan,nan,0,1.8
5790,train,4.0557,0.5011,0.0192,0.1026,19.38,156,1.0
5791,train,3.1819,0.3725,0.0828,0.5478,7.42,157,0.7
5792,train,4.5185,0.3975,0.0131,0.0523,17.03,153,1.9
5793,train,3.9845,0.5414,0.0000,0.0338,16.59,148,0.6
5794,train,3.3799,0.3048,0.0683,0.4907,7.76,161,0.8
5795,train,3.4082,0.3086,0.0252,0.2956,9.30,159,4.0
5796,train,3.8387,0.3686,0.0148,0.0519,16.77,135,2.4
5797,train,3.7270,0.3397,0.0570,0.3165,11.23,158,2.2
5798,train,3.3970,0.4783,0.1006,0.3648,7.99,159,1.6
5799,train,4.6621,0.5069,0.0000,0.0192,26.33,156,1.3
5800,train,5.9839,0.4820,0.0000,0.0000,17.54,153,1.1
5800,val,4.1041,,0.0394,0.1615,16.61,6624,36.6
5801,train,3.8300,0.5559,0.1111,0.3660,11.36,153,1.8
5802,train,5.8850,0.7987,0.0000,0.0000,29.63,161,1.8
5803,train,3.9103,0.4742,0.0252,0.1321,15.43,159,0.6
5804,train,nan,1.4703,nan,nan,nan,0,3.5
5805,train,3.3546,0.3324,0.0207,0.3034,11.06,145,2.3
5806,train,4.0965,0.2649,0.0000,0.0000,34.81,159,4.1
5807,train,3.8629,0.4991,0.0552,0.3067,13.77,163,3.4
5808,train,3.7409,0.4802,0.0200,0.1000,14.33,150,3.6
5809,train,3.8951,0.4365,0.0065,0.0065,25.94,154,0.6
5810,train,3.4511,0.3058,0.0127,0.1076,16.66,158,4.7
5811,train,3.8553,0.2938,0.0000,0.0000,33.75,158,1.8
5812,train,3.9564,0.3673,0.0153,0.0992,26.64,131,1.5
5813,train,3.5985,0.3223,0.0068,0.0616,16.50,146,1.8
5814,train,4.8109,0.3226,0.0312,0.1000,14.30,160,0.6
5815,train,nan,1.1307,nan,nan,nan,0,1.1
5816,train,4.2658,0.3034,0.0066,0.0329,20.62,152,0.6
5817,train,3.8992,0.3210,0.0256,0.1474,13.97,156,3.2
5818,train,3.5728,0.3513,0.0201,0.0738,17.62,149,1.7
5819,train,3.3516,0.2851,0.0128,0.2308,12.04,156,0.8
5820,train,3.7078,0.4557,0.0065,0.0850,19.28,153,3.8
5821,train,3.9338,0.3942,0.0307,0.1779,10.34,163,0.6
5822,train,nan,1.6777,nan,nan,nan,0,1.1
5823,train,3.6639,0.3772,0.0000,0.0196,22.71,153,1.2
5824,train,4.1810,0.3070,0.0130,0.1364,12.89,154,3.8
5825,train,3.7140,0.2857,0.0125,0.0250,26.52,160,0.6
5826,train,3.7981,0.4631,0.0253,0.2468,11.47,158,2.3
5827,train,nan,0.6770,nan,nan,nan,0,0.9
5828,train,5.2439,0.2992,0.0435,0.0994,18.92,161,1.4
5829,train,3.7788,0.3954,0.0671,0.2013,11.29,149,1.7
5830,train,3.8399,0.2606,0.0629,0.1761,19.28,159,4.6
5831,train,nan,1.0703,nan,nan,nan,0,1.5
5832,train,4.7687,0.3872,0.0000,0.0181,50.48,166,4.1
5833,train,3.9686,0.3758,0.0000,0.0310,15.29,129,2.4
5834,train,5.4122,0.3600,0.0063,0.0503,21.02,159,0.6
5835,train,3.7257,0.3328,0.0070,0.1818,13.45,143,1.7
5836,train,nan,0.8977,nan,nan,nan,0,0.6
5837,train,3.8020,0.3514,0.0067,0.0733,14.76,150,1.1
5838,train,3.9414,0.2435,0.0503,0.1950,10.29,159,1.1
5839,train,nan,1.0133,nan,nan,nan,0,0.9
5840,train,3.3597,0.2992,0.0064,0.0962,18.98,156,2.2
5841,train,4.0160,0.3506,0.0063,0.0943,25.76,159,1.1
5842,train,3.7118,0.3216,0.0382,0.3121,7.14,157,4.4
5843,train,nan,1.1284,nan,nan,nan,0,1.7
5844,train,4.4892,0.4387,0.0000,0.0000,43.54,148,1.6
5845,train,4.1042,0.4031,0.0250,0.1625,15.89,160,0.9
5846,train,4.1666,0.3887,0.0192,0.1474,14.80,156,0.9
5847,train,4.8951,0.3353,0.0000,0.0000,25.42,157,1.1
5848,train,3.5037,0.3250,0.1141,0.3557,8.67,149,4.6
5849,train,3.7125,0.4474,0.0926,0.2099,19.68,162,4.8
5850,train,3.3909,0.2997,0.0955,0.3121,10.17,157,2.4
5851,train,3.6017,0.2943,0.0186,0.2236,10.63,161,3.0
5852,train,3.9031,0.4037,0.0128,0.1026,17.43,156,1.0
5853,train,3.3476,0.2667,0.0798,0.3742,10.32,163,4.1
5854,train,nan,1.0329,nan,nan,nan,0,1.3
5855,train,4.2721,0.3262,0.0000,0.0000,18.10,153,5.1
5856,train,4.1685,0.3143,0.0563,0.1750,10.32,160,0.6
5857,train,3.6256,0.4021,0.1032,0.3935,9.14,155,2.6
5858,train,3.4005,0.3605,0.0234,0.1719,16.65,128,2.0
5859,train,3.2568,0.3553,0.0750,0.3438,12.78,160,3.4
5860,train,3.6167,0.2823,0.0268,0.1074,15.83,149,1.4
5861,train,3.9244,0.4824,0.0314,0.1635,10.27,159,1.8
5862,train,3.5175,0.3062,0.0629,0.3774,8.56,159,1.3
5863,train,nan,1.2698,nan,nan,nan,0,2.2
5864,train,3.8369,0.4037,0.0000,0.0000,43.85,158,2.4
5865,train,3.4591,0.3834,0.0886,0.3165,12.16,158,1.0
5866,train,3.9173,0.2961,0.0000,0.0000,41.95,157,4.0
5867,train,4.0491,0.3006,0.0123,0.0988,14.37,162,1.0
5868,train,nan,1.1113,nan,nan,nan,0,1.6
5869,train,nan,1.4861,nan,nan,nan,0,1.1
5870,train,nan,0.5506,nan,nan,nan,0,1.6
5871,train,5.8919,0.3676,0.0196,0.0392,22.19,153,1.3
5872,train,3.5905,0.2769,0.0188,0.1313,17.04,160,2.7
5873,train,4.1153,0.5219,0.0062,0.0248,25.41,161,1.1
5874,train,3.6496,0.5297,0.0188,0.2812,10.02,160,1.4
5875,train,4.4571,0.4410,0.0000,0.0000,16.06,140,1.2
5876,train,3.4930,0.2745,0.0994,0.3106,10.51,161,0.9
5877,train,nan,0.9757,nan,nan,nan,0,1.3
5878,train,4.1683,0.3407,0.0127,0.1338,13.30,157,0.9
5879,train,nan,1.5862,nan,nan,nan,0,3.0
5880,train,nan,1.5195,nan,nan,nan,0,2.5
5881,train,3.4911,0.6665,0.1208,0.4564,20.93,149,3.6
5882,train,3.4225,0.3172,0.0440,0.3648,9.58,159,1.8
5883,train,4.2165,0.2697,0.0000,0.0440,37.79,159,4.5
5884,train,4.6269,0.5893,0.0189,0.1635,9.94,159,6.5
5885,train,3.9937,0.4418,0.0491,0.1779,11.06,163,1.2
5886,train,5.0558,0.3856,0.0000,0.0063,23.08,160,3.8
5887,train,nan,1.2054,nan,nan,nan,0,1.8
5888,train,3.5986,0.3879,0.0503,0.2390,14.65,159,0.6
5889,train,3.5448,0.3749,0.0577,0.4423,8.53,156,2.2
5890,train,nan,0.7257,nan,nan,nan,0,0.8
5891,train,3.6125,0.3100,0.0261,0.1438,23.99,153,0.8
5892,train,3.3258,0.4397,0.0921,0.4408,7.85,152,1.4
5893,train,3.3789,0.3787,0.1950,0.5220,6.06,159,0.8
5894,train,3.5712,0.6316,0.0933,0.3933,12.68,150,1.7
5895,train,3.8345,0.4626,0.0629,0.3962,8.30,159,2.7
5896,train,nan,1.0097,nan,nan,nan,0,0.6
5897,train,4.3150,0.2923,0.0068,0.0473,19.53,148,1.0
5898,train,3.7929,0.5873,0.0126,0.0692,21.20,159,1.0
5899,train,3.3549,0.3477,0.1214,0.4571,6.56,140,1.5
5900,train,3.4937,0.2710,0.0316,0.2468,12.48,158,1.5
5901,train,nan,1.2043,nan,nan,nan,0,2.0
5902,train,4.5826,0.4673,0.0123,0.0556,17.92,162,0.6
5903,train,2.9336,0.4178,0.1689,0.7095,7.87,148,1.6
5904,train,3.0806,0.3908,0.1509,0.5975,5.33,159,3.9
5905,train,3.6400,0.4108,0.0129,0.1742,13.06,155,1.5
5906,train,3.6977,0.3328,0.0329,0.1579,12.78,152,1.6
5907,train,3.0543,0.2848,0.1098,0.5366,6.02,164,3.8
5908,train,4.7992,0.3242,0.0000,0.0203,19.55,148,3.2
5909,train,5.9868,0.2597,0.0000,0.0064,20.08,156,2.1
5910,train,4.3298,0.4047,0.0240,0.0640,13.06,125,2.7
5911,train,3.4089,0.3161,0.1006,0.3145,12.59,159,0.9
5912,train,5.3347,0.4066,0.0000,0.0000,25.42,161,1.5
5913,train,3.6321,0.3716,0.0260,0.2078,13.38,154,1.1
5914,train,5.4172,0.3487,0.0069,0.0345,11.23,145,3.1
5915,train,3.2872,0.3510,0.0671,0.3557,10.44,149,3.7
5916,train,3.5655,0.3094,0.0189,0.1006,15.94,159,1.0
5917,train,3.5008,0.2879,0.1411,0.3988,8.63,163,1.3
5918,train,3.8511,0.3342,0.0449,0.2179,14.76,156,2.0
5919,train,3.9338,0.4088,0.0440,0.2264,8.00,159,0.8
5920,train,4.3995,0.3268,0.0000,0.0000,23.19,163,4.5
5921,train,3.8517,0.2817,0.0443,0.1456,17.34,158,1.2
5922,train,4.6121,0.2867,0.0127,0.0696,20.23,158,0.5
5923,train,3.6940,0.3001,0.0191,0.1401,17.27,157,1.6
5924,train,nan,1.0181,nan,nan,nan,0,2.4
5925,train,3.9118,0.3675,0.0927,0.3576,11.02,151,2.2
5926,train,3.7192,0.3416,0.0342,0.1233,13.32,146,1.8
5927,train,4.2180,0.2964,0.0063,0.0125,19.91,160,4.0
5928,train,3.7824,0.4369,0.0403,0.1532,12.64,124,2.5
5929,train,3.8975,0.3081,0.0063,0.0500,14.57,160,4.6
5930,train,3.0993,0.3241,0.0811,0.6622,7.43,148,4.2
5931,train,3.7684,0.2801,0.0185,0.1605,12.72,162,2.1
5932,train,nan,0.6408,nan,nan,nan,0,1.8
5933,train,4.7854,0.2931,0.0000,0.0000,21.77,159,1.5
5934,train,nan,0.5958,nan,nan,nan,0,1.3
5935,train,5.7328,0.3975,0.0000,0.0000,33.08,163,5.6
5936,train,4.2601,0.3351,0.0000,0.0000,36.40,154,3.4
5937,train,3.2050,0.4282,0.0855,0.3750,9.67,152,2.2
5938,train,5.0139,0.4029,0.0000,0.0134,32.92,149,1.0
5939,train,5.7901,0.3715,0.0000,0.0000,24.57,146,1.7
5940,train,4.6496,0.3075,0.0189,0.1132,14.96,159,1.1
5941,train,3.6830,0.3448,0.0140,0.0559,14.64,143,0.7
5942,train,3.6893,0.3442,0.0759,0.3671,7.13,158,1.4
5943,train,nan,1.1788,nan,nan,nan,0,1.5
5944,train,4.4325,0.2974,0.0132,0.0530,19.81,151,0.9
5945,train,nan,1.8680,nan,nan,nan,0,4.7
5946,train,nan,1.3702,nan,nan,nan,0,3.3
5947,train,4.7828,0.3434,0.0000,0.0065,31.07,154,2.4
5948,train,nan,1.0466,nan,nan,nan,0,0.8
5949,train,3.6785,0.5177,0.0676,0.3514,9.72,148,1.5
5950,train,3.2812,0.3065,0.0915,0.2288,25.88,153,4.5
5951,train,3.8228,0.3844,0.0311,0.2298,10.55,161,4.7
5952,train,4.8486,0.3064,0.0065,0.0258,20.12,155,0.5
5953,train,3.7497,0.4271,0.0127,0.1529,12.35,157,1.4
5954,train,nan,0.8613,nan,nan,nan,0,2.6
5955,train,nan,1.1197,nan,nan,nan,0,0.9
5956,train,3.4473,0.4172,0.0336,0.2215,13.11,149,3.3
5957,train,3.8126,0.3713,0.0000,0.0566,17.30,159,2.1
5958,train,3.8930,0.4064,0.0190,0.0696,16.50,158,1.9
5959,train,3.6587,0.4568,0.0380,0.2089,15.01,158,1.4
5960,train,4.2231,0.3220,0.0000,0.0064,28.49,157,2.7
5961,train,3.5391,0.5117,0.0621,0.2112,17.62,161,2.1
5962,train,3.3741,0.3170,0.2516,0.5613,6.85,155,3.3
5963,train,4.6710,0.3781,0.0000,0.0000,13.72,125,3.2
5964,train,nan,0.7666,nan,nan,nan,0,1.3
5965,train,4.0622,0.4730,0.0000,0.0497,14.24,161,2.6
5966,train,4.3229,0.3369,0.0000,0.0000,31.56,157,2.9
5967,train,4.6802,0.3558,0.0000,0.0000,31.90,159,0.8
5968,train,4.3099,0.4813,0.0000,0.0127,17.40,158,2.4
5969,train,3.6311,0.3295,0.0516,0.3032,9.22,155,3.9
5970,train,nan,1.6289,nan,nan,nan,0,4.1
5971,train,4.6698,0.3264,0.0000,0.0000,40.14,155,0.9
5972,train,nan,0.7511,nan,nan,nan,0,2.5
5973,train,3.3507,0.4192,0.0878,0.2838,12.43,148,1.5
5974,train,4.9487,0.5963,0.0127,0.0443,20.19,158,0.5
5975,train,3.6557,0.3126,0.0128,0.0449,19.89,156,5.7
5976,train,3.6762,0.3993,0.0256,0.1346,13.72,156,0.6
5977,train,3.8226,0.4556,0.0500,0.2125,14.95,160,0.5
5978,train,4.4041,0.2988,0.0123,0.0494,38.70,162,1.0
5979,train,nan,0.5012,nan,nan,nan,0,0.9
5980,train,nan,0.8678,nan,nan,nan,0,2.0
5981,train,4.9059,0.3289,0.0000,0.0500,14.67,160,0.8
5982,train,5.4216,0.2855,0.0000,0.0000,24.47,159,3.4
5983,train,4.0014,0.6551,0.1509,0.5346,15.55,159,3.2
5984,train,3.4941,0.3053,0.1258,0.4088,8.18,159,2.3
5985,train,3.8824,0.5312,0.0000,0.0000,48.16,155,4.5
5986,train,4.5250,0.5577,0.0000,0.0190,20.89,158,2.0
5987,train,3.6961,0.2964,0.0127,0.1083,25.68,157,2.6
5988,train,4.4531,0.3500,0.0000,0.0000,32.46,153,1.6
5989,train,nan,1.0095,nan,nan,nan,0,3.1
5990,train,4.4510,0.5769,0.0000,0.0000,23.20,151,3.4
5991,train,3.1469,0.3361,0.0743,0.3446,14.53,148,0.8
5992,train,nan,2.1269,nan,nan,nan,0,3.2
5993,train,4.6036,0.3107,0.0132,0.0395,35.20,152,1.0
5994,train,3.8908,0.3999,0.0333,0.1800,13.58,150,3.8
5995,train,3.3584,0.2754,0.1456,0.4937,6.50,158,1.2
5996,train,3.7928,0.2894,0.0321,0.2436,9.87,156,0.9
5997,train,3.2221,0.2913,0.0247,0.3395,12.05,162,2.3
5998,train,4.3576,0.5734,0.0000,0.0000,59.63,158,1.9
5999,train,3.5710,0.2557,0.0252,0.1509,18.72,159,1.0
6000,train,3.6229,0.2792,0.0124,0.1366,14.57,161,1.3
6000,val,4.1089,,0.0374,0.1630,17.09,6762,47.8
6001,train,3.2448,0.2571,0.0692,0.3774,11.66,159,1.3
6002,train,4.5893,0.2758,0.0000,0.0875,13.08,160,1.3
6003,train,nan,0.7673,nan,nan,nan,0,1.0
6004,train,4.1555,0.3052,0.0745,0.2422,15.44,161,3.8
6005,train,3.5488,0.3535,0.0417,0.1736,13.35,144,1.0
6006,train,4.4474,0.4418,0.0062,0.0311,17.54,161,1.1
6007,train,4.0514,0.2367,0.0503,0.1572,13.18,159,1.8
6008,train,nan,1.2366,nan,nan,nan,0,1.9
6009,train,nan,1.4173,nan,nan,nan,0,2.0
6010,train,nan,0.5812,nan,nan,nan,0,0.8
6011,train,3.9499,0.3528,0.0132,0.1250,13.05,152,1.0
6012,train,nan,1.3332,nan,nan,nan,0,2.2
6013,train,4.0749,0.4226,0.0188,0.1250,16.23,160,5.3
6014,train,3.3351,0.3078,0.0764,0.3889,8.10,144,1.9
6015,train,nan,0.9845,nan,nan,nan,0,0.5
6016,train,6.7034,0.2718,0.0000,0.0000,28.73,159,2.2
6017,train,4.4109,0.5869,0.0000,0.0000,19.65,149,5.4
6018,train,3.3553,0.2414,0.0552,0.2515,9.32,163,2.4
6019,train,nan,1.1963,nan,nan,nan,0,3.5
6020,train,3.3743,0.2752,0.0132,0.2105,13.35,152,3.7
6021,train,3.0624,0.2798,0.2838,0.8108,3.98,148,2.0
6022,train,4.8316,0.2747,0.0248,0.0497,16.10,161,0.6
6023,train,3.7368,0.2826,0.0061,0.0798,19.59,163,2.7
6024,train,3.7460,0.4848,0.0675,0.2086,9.53,163,1.3
6025,train,4.5210,0.4110,0.0467,0.2067,17.83,150,2.1
6026,train,3.8371,0.6212,0.0247,0.0802,19.04,162,2.2
6027,train,3.3046,0.3745,0.2038,0.4904,7.75,157,1.3
6028,train,4.6154,0.2813,0.0062,0.0124,17.17,161,4.2
6029,train,3.8293,0.3058,0.0000,0.0063,35.43,160,1.8
6030,train,nan,0.9698,nan,nan,nan,0,3.1
6031,train,4.4479,0.5781,0.0000,0.0126,28.78,159,1.8
6032,train,4.4227,0.3396,0.0000,0.0724,9.62,152,2.4
6033,train,3.1929,0.3640,0.1592,0.6497,6.04,157,2.1
6034,train,3.7346,0.3738,0.0429,0.2214,10.73,140,1.4
6035,train,3.5091,0.2635,0.0683,0.2236,13.91,161,1.7
6036,train,3.9742,0.3695,0.0000,0.0000,20.79,158,2.9
